CustomerID,Conversion,rf_score,rf_decile,priority_segment,AdSpend,ConversionRate,WebsiteVisits,PreviousPurchases,LoyaltyPoints,EngagementScore
9199,0,0.33722220053352203,10,Low,6061.76098900573,0.0357806432999047,3,6,2092.0,0.3942890625
9200,1,0.668065288382965,8,Low,417.9067282919968,0.0967625002158576,9,4,3530.0,0.46980468749999993
9201,1,0.6317025791240914,8,Low,425.0831382382212,0.1926535030022473,28,5,1112.0,0.5323046874999999
9202,1,0.8116392625819243,3,High,7243.792191400237,0.1303577658456308,27,2,2689.0,0.4754921875
9203,1,0.6718398592331326,8,Low,2011.9597138449265,0.1323556244957454,28,7,520.0,0.5690703125000001
9204,1,0.804401207221232,3,High,6556.764775701358,0.1375852383608118,18,4,945.0,0.5391406249999999
9205,0,0.32247003983679784,10,Low,5511.1015168354,0.0175546613628202,42,7,546.0,0.415765625
9206,1,0.8929290137285328,1,High,9819.765266905772,0.0946734622516345,12,3,3963.0,0.516
9207,1,0.771392255267727,5,Medium,8370.518200942317,0.0247386819839248,33,3,1597.0,0.345546875
9208,1,0.718755947106231,7,Medium,4190.031761180359,0.0700131775806712,45,4,1976.0,0.37154687499999994
9209,1,0.8192963566358819,2,High,6202.486918922334,0.1661038146240067,19,7,978.0,0.43339062500000003
9210,1,0.7856624224471688,4,Medium,1261.165626532173,0.1346912904481355,17,3,2915.0,0.5255078125
9211,1,0.7697122240339109,5,Medium,3925.221825327572,0.1978811836674077,47,5,964.0,0.7360675000000002
9212,1,0.8173360716305805,3,High,7365.488636789756,0.0427093406308086,35,7,3152.0,0.579609375
9213,1,0.8230644686749525,2,High,6264.448682873671,0.0854403048752304,0,2,981.0,0.5799687499999999
9214,1,0.7764008570795166,5,Medium,4896.266111335843,0.1638316411013575,25,5,2122.0,0.5282734375
9215,1,0.7248408674646849,7,Medium,1847.638130121424,0.0509814044547505,2,6,3485.0,0.44647656249999995
9216,0,0.49590441314850026,10,Low,8051.144668959692,0.0392071508025337,43,7,305.0,0.40518750000000003
9217,1,0.7879016154398171,4,Medium,2804.3493836746115,0.0912463858288269,2,4,3676.0,0.4816796875
9218,1,0.8000204314297379,3,High,8222.742908452903,0.0829080331299252,20,3,803.0,0.6116562500000001
9219,1,0.785395511984335,4,Medium,6154.929721670435,0.1962391287716368,17,9,422.0,0.6005625
9220,1,0.6204449677095577,9,Low,3790.041136692996,0.0966877905150636,30,9,464.0,0.5248515625
9221,1,0.7339321208560099,6,Medium,501.9916974039159,0.1735798051895231,35,9,3125.0,0.5151640625
9222,1,0.6836151346547504,8,Low,2400.946559009331,0.178713448654439,48,3,2049.0,0.5206875
9223,1,0.8525169991452425,1,High,8901.802162332822,0.0399956256779377,43,2,2307.0,0.5359921875
9224,1,0.7508141512937593,6,Medium,8197.946004567602,0.1459079122372064,30,1,3563.0,0.4798203125
9225,1,0.6583581748441296,8,Low,5791.04779804757,0.0627453564501666,7,9,2233.0,0.39990625
9226,1,0.7321687726182275,6,Medium,4716.592393225057,0.0280004039698996,24,5,3830.0,0.4028359375
9227,1,0.7904311362927758,4,Medium,6506.712525368081,0.1761939331093015,48,0,3374.0,0.6403828125
9228,1,0.7873649320268404,4,Medium,4715.856465648685,0.0655622777830367,45,5,4428.0,0.5407578125000001
9229,1,0.8344975637754857,2,High,6478.617923119489,0.0756194773362539,19,4,1861.0,0.4939375
9230,1,0.7460978720723953,6,Medium,3143.3005866355634,0.0715579169386746,10,1,2721.0,0.572875
9231,1,0.7638128521699252,5,Medium,8401.122457323603,0.0480561303611402,39,9,1487.0,0.448640625
9232,1,0.7937263718262529,4,Medium,7048.9871453061405,0.0925556425854385,0,4,2742.0,0.4707265625
9233,1,0.7450570492112416,6,Medium,3366.758721434149,0.0913756359524635,20,6,2254.0,0.49612500000000004
9234,1,0.7032688796617229,7,Medium,8323.594536752067,0.0876628088851247,16,0,4419.0,0.46638281249999997
9235,1,0.7684912354846177,5,Medium,4924.691055446471,0.18409657195975,27,4,4010.0,0.5700390625
9236,1,0.6821364643180812,8,Low,1828.9247609008687,0.0745528094522041,17,7,843.0,0.5322265625
9237,1,0.7865444730608744,4,Medium,869.3533738349139,0.0157719925853897,28,7,1473.0,0.6466328124999999
9238,0,0.4688531097478429,10,Low,7026.096901608482,0.0439030311857474,9,7,343.0,0.33549999999999996
9239,1,0.7044551336147421,7,Medium,8664.695961659305,0.14708444454896,8,0,3343.0,0.41022656250000006
9240,1,0.8390189740972409,2,High,8093.675687085982,0.1222631351997571,33,7,2295.0,0.5729921875
9241,1,0.8387482614416599,2,High,6590.945199199304,0.1908296127108252,19,7,1063.0,0.5808046875
9242,1,0.817015755657833,3,High,1499.6130504872035,0.1419426703662678,30,4,3536.0,0.5474218750000001
9243,1,0.5346929079263939,9,Low,1031.03635216887,0.0469059179457551,2,5,2286.0,0.38611718749999996
9244,1,0.6090920361626206,9,Low,3515.793267816081,0.0329224015391875,0,1,3655.0,0.330015625
9245,1,0.7665938478897032,5,Medium,8563.617814947811,0.1089443573097505,32,1,4947.0,0.5125234375000001
9246,1,0.7495595772960422,6,Medium,9621.189076035977,0.136399919867045,49,0,2685.0,0.522640625
9247,0,0.347116121847859,10,Low,2489.4724629860057,0.0414709802140219,7,9,3753.0,0.2754609375
9248,1,0.7670443435246935,5,Medium,7644.747138759028,0.1243216719727164,17,2,990.0,0.5460234374999999
9249,1,0.7809488814557801,4,Medium,5781.305247381337,0.1743554499466349,29,1,245.0,0.5793437499999999
9250,1,0.8394775312656603,2,High,414.89293407163314,0.1482380963376784,32,7,4603.0,0.7360675000000002
9251,1,0.7216381635253633,7,Medium,5474.871864336104,0.1361963053675434,21,4,958.0,0.4538671875
9252,1,0.8306015224090955,2,High,8078.809989594616,0.1599729003568856,16,6,3094.0,0.5416171875
9253,1,0.79312793779115,4,Medium,2833.6155551058623,0.0297757147202088,41,1,4234.0,0.5707734374999999
9254,1,0.7385618207885182,6,Medium,8983.880077307564,0.0487279766041269,8,7,534.0,0.47928125000000005
9255,1,0.7938970302344108,4,Medium,2438.978028058905,0.0172389044348999,21,0,3772.0,0.5485234375
9256,1,0.37120582233151417,10,Low,857.0840131761377,0.0375458096310837,9,3,1013.0,0.28475781250000004
9257,1,0.6273796246524568,9,Low,1683.3991634516838,0.18350464510721,32,6,435.0,0.5331796875000001
9258,1,0.8036063879575156,3,High,8386.328400337092,0.0522075363042894,47,0,4582.0,0.5643359375
9259,1,0.7789032609735419,5,Medium,4231.32859849133,0.1357984711057139,38,2,3388.0,0.587609375
9260,1,0.7952890746368253,4,Medium,7989.761079854411,0.1413977773357219,2,2,1284.0,0.5643906249999999
9261,1,0.7574006124844328,6,Medium,5359.207303796991,0.1326118372897217,16,4,1040.0,0.615625
9262,1,0.6062094044211669,9,Low,4857.535335464871,0.115244999259814,8,2,598.0,0.46621875
9263,1,0.8018438570204123,3,High,8088.440199775407,0.1023647660148942,46,3,3361.0,0.5293984375
9264,1,0.8064045084629646,3,High,4292.527355952521,0.0897849599383599,39,5,4570.0,0.626671875
9265,1,0.8267146203443603,2,High,8040.124037557046,0.1842107523574741,35,3,655.0,0.5635234375
9266,0,0.07685179448824753,10,Low,1096.5554331381113,0.011871636446514077,18,0,2680.0,0.2750937499999999
9267,0,0.3489818916677199,10,Low,6399.47707383864,0.0201630289451139,33,6,1387.0,0.270836015625
9268,1,0.5353116134832174,9,Low,7055.611859864649,0.1035773684455032,1,7,4947.0,0.270836015625
9269,1,0.8340898971012807,2,High,9001.064221803252,0.0727969155427966,44,6,1075.0,0.5105781250000001
9270,1,0.7527111638057435,6,Medium,2320.80679529033,0.0875637404896181,26,4,1455.0,0.525828125
9271,0,0.3595825234928801,10,Low,6081.77681291923,0.1978811836674077,18,6,4018.0,0.306625
9272,1,0.8560997649185913,1,High,4389.239980523308,0.1572755928472818,32,6,3500.0,0.630296875
9273,1,0.7520093074288404,6,Medium,3889.439389885888,0.1767075116377627,25,0,1006.0,0.6399218750000001
9274,1,0.7656928102793846,5,Medium,1156.464196598379,0.0800291672066666,46,7,2268.0,0.48899218750000006
9275,1,0.7890240687084664,4,Medium,1428.9099728899282,0.0555164836011735,33,8,3504.0,0.5098828125
9276,1,0.7804575460702057,4,Medium,8386.185768331698,0.1559181889812647,27,0,743.0,0.5768828125
9277,1,0.8833521768924385,1,High,7522.558980023064,0.1634394579088514,15,9,4649.0,0.6123125
9278,1,0.7277512059849696,7,Medium,3885.177189881895,0.1144807047350956,21,0,1990.0,0.43148437500000003
9279,1,0.8193503554328677,2,High,8302.017155757345,0.1802288877829878,27,2,681.0,0.7360675000000002
9280,1,0.7534706974153492,6,Medium,899.5852297534266,0.1937917987911119,13,7,212.0,0.6474609375
9281,1,0.8459591235605098,1,High,6285.26177862837,0.0994939289019489,5,8,3170.0,0.48477343749999996
9282,1,0.8213977763553827,2,High,8694.942921871454,0.0523066668783391,10,1,3612.0,0.5435859375
9283,1,0.862219738339825,1,High,8404.755887209369,0.1082514903397496,45,0,2014.0,0.6491406249999999
9284,1,0.7526065628338142,6,Medium,3790.549323424412,0.1978811836674077,19,9,4458.0,0.41689062499999996
9285,1,0.7697059851685806,5,Medium,7477.815145264192,0.0656561033397852,35,3,2004.0,0.46921874999999996
9286,1,0.7264840548140729,7,Medium,4331.934640646788,0.1273438715092322,48,1,1238.0,0.6782421875000001
9287,1,0.8552260617453241,1,High,8417.367827460499,0.1418568961732899,15,8,3038.0,0.5368671875
9288,1,0.6494237929504629,8,Low,5354.543306534728,0.0506464709256026,5,8,3803.0,0.37075
9289,1,0.7925696537517319,4,Medium,7672.084786139907,0.1218072333362114,7,4,558.0,0.5579765624999999
9290,1,0.7558481026417767,6,Medium,877.85866468755,0.0697563311341319,44,4,1404.0,0.5392109375
9291,1,0.842115013797999,1,High,5941.257118927742,0.172299825726481,35,8,2570.0,0.6103828125
9292,1,0.8566718897194566,1,High,5547.813356946453,0.1458031784341484,47,6,4416.0,0.6241953124999999
9293,1,0.78779211558416,4,Medium,6138.7695451780855,0.1669906212210082,48,1,1468.0,0.6865937500000001
9294,1,0.8657140854353333,1,High,6986.851918364343,0.0479396549724715,3,5,3238.0,0.5099765625
9295,1,0.8072472323095158,3,High,9189.278803338006,0.0165691940802578,47,5,3700.0,0.42078125
9296,1,0.821040406433996,2,High,7878.252609582707,0.1715998801138762,33,9,4352.0,0.46122656250000005
9297,1,0.6217295865428378,9,Low,2274.4161152055567,0.0834832980791216,19,0,4872.0,0.44117968750000003
9298,1,0.8468639984367643,1,High,8276.373065991751,0.0441472582633082,23,1,4327.0,0.5978359375
9299,1,0.7877833660469663,4,Medium,1308.5888083894467,0.0274601194007879,44,1,1236.0,0.529484375
9300,0,0.12900414155043594,10,Low,6259.7659981831885,0.1081351531508473,2,0,73.0,0.270836015625
9301,0,0.3503095997261132,10,Low,8839.262701634838,0.0385243109962697,27,5,904.0,0.31657812500000004
9302,1,0.7900570693369598,4,Medium,1101.1083367275492,0.1176714846438387,29,2,1410.0,0.6283515625
9303,1,0.8034561654550173,3,High,8511.957267771579,0.1481882430774214,28,8,1692.0,0.49191406249999997
9304,1,0.8164901686870517,3,High,8006.345268879431,0.1116610525880879,20,7,3925.0,0.6115859375000001
9305,1,0.7863288868766313,4,Medium,5087.3767950068,0.1817029587108113,41,6,3301.0,0.44602343750000006
9306,1,0.573555184210507,9,Low,3158.086262724501,0.0395582286237711,26,4,52.989999999999995,0.544765625
9307,1,0.7105311756908596,7,Medium,4113.838457908284,0.1038511599175948,49,2,2408.0,0.49993750000000003
9308,1,0.8424303967350041,1,High,9689.715543432096,0.0410061872834601,24,6,2141.0,0.534734375
9309,1,0.7500269922677792,6,Medium,2096.805805903279,0.1764213660248438,2,5,2804.0,0.5417031250000001
9310,1,0.6945748662326946,7,Medium,5838.082449515963,0.1871254625067162,0,1,1175.0,0.425703125
9311,1,0.7463442426183152,6,Medium,924.08340399897,0.085999217512141,22,4,3074.0,0.46859375
9312,1,0.6234399949085541,9,Low,2257.1413354728047,0.0680921689912481,42,4,1068.0,0.4093125
9313,1,0.6557795184190764,8,Low,7656.832241937755,0.0630700581315572,4,2,665.0,0.398859375
9314,1,0.7591928906699335,5,Medium,3095.73049956922,0.1733481957382395,30,1,4322.0,0.5935
9315,1,0.8328811435981422,2,High,9859.084098571073,0.1396639656790626,24,1,2994.0,0.5635859375
9316,1,0.7516789683851609,6,Medium,5058.0887266290165,0.1773126803842285,34,4,1758.0,0.5269609375000001
9317,0,0.2912497921719876,10,Low,5213.739320546654,0.0323281976019187,42,0,3360.0,0.4055078125
9318,1,0.7284192604331219,7,Medium,459.5159194237791,0.1004453062941733,0,5,2426.0,0.442859375
9319,1,0.8784762454710833,1,High,9569.614820814932,0.1384740279483682,14,8,4002.0,0.5559296875
9320,1,0.8054334631035062,3,High,1824.9110647557377,0.180447244543031,38,0,1359.0,0.6864843749999999
9321,1,0.7660952878276448,5,Medium,5429.571928223382,0.0825836506434678,23,2,2328.0,0.5716640625
9322,0,0.4647481010002377,10,Low,4017.178638591443,0.0694871138149528,33,9,973.0,0.376125
9323,1,0.7233405386190556,7,Medium,4214.288537371597,0.1834634847453107,46,4,712.0,0.6886015625
9324,1,0.7329482887494175,6,Medium,6468.671643757473,0.0190313212677308,17,2,1929.0,0.37203125
9325,1,0.5259761314192543,9,Low,6654.677903215526,0.1011231430725602,24,1,3030.0,0.373578125
9326,1,0.669771753924919,8,Low,1627.457287095159,0.0971390465152508,35,2,3756.0,0.457203125
9327,1,0.6135523217231743,9,Low,5045.907865906733,0.0377507186392543,0,6,2693.0,0.270836015625
9328,1,0.8261896389688339,2,High,7925.726746504383,0.0850405211244618,8,6,2203.0,0.5799140625
9329,1,0.7269553541699294,7,Medium,4488.536187167073,0.1472939505968618,40,4,2828.0,0.4495078125
9330,1,0.8163877470575579,3,High,1741.4642611831432,0.0797050044653082,30,1,3660.0,0.5766874999999999
9331,1,0.5952044447959887,9,Low,3200.847737251238,0.0688354911258581,21,0,1855.0,0.39590624999999996
9332,1,0.6081157762608984,9,Low,2202.557684640195,0.1585601446022057,37,2,625.0,0.499234375
9333,1,0.6580344146308083,8,Low,1345.5929323568869,0.1978559280952063,45,6,2973.0,0.5999687499999999
9334,1,0.547409520543664,9,Low,3838.0531616100025,0.1580769510467531,40,0,2180.0,0.5302187500000001
9335,1,0.6873831413595084,8,Low,5455.268807660944,0.1708052247502255,1,6,885.0,0.460109375
9336,1,0.7122166589672883,7,Medium,820.2401002386543,0.1885051424643774,40,5,3801.0,0.47859375
9337,1,0.7744151201694032,5,Medium,6077.851385059015,0.1623367685544459,44,3,1459.0,0.546484375
9338,1,0.8168842915144132,3,High,9901.971843053623,0.1962673150651745,19,9,1484.0,0.5137578125000001
9339,1,0.8046860210860645,3,High,9644.836826998828,0.1519840084038417,22,5,1200.0,0.43950781250000004
9340,1,0.712496046335886,7,Medium,8308.817471791672,0.1356892847217759,11,3,481.0,0.48836718749999997
9341,0,0.31659507577796925,10,Low,2736.7770167437898,0.1417362243574287,9,4,3166.0,0.338953125
9342,1,0.7930457754621757,4,Medium,321.83520514573627,0.181015547087247,31,2,2423.0,0.6169999999999999
9343,1,0.5970801518294239,9,Low,8352.062858540225,0.1397715486637417,4,9,4947.0,0.316828125
9344,1,0.6565825046241527,8,Low,651.630296589261,0.154628982480058,43,8,4062.0,0.455734375
9345,1,0.7246947934166361,7,Medium,2135.718006560627,0.0510418874024414,28,0,2013.0,0.5198046875
9346,1,0.7633390543285269,5,Medium,5490.086832923165,0.1834034264576139,32,6,4609.0,0.4258515625
9347,1,0.7363129556780693,6,Medium,1865.942587522072,0.09497051601405,22,4,1593.0,0.4471796875
9348,1,0.6178499654281359,9,Low,8354.504479856556,0.0406027928734329,35,8,4052.0,0.366234375
9349,1,0.7542814241960825,6,Medium,7793.8809929723075,0.1619595663712176,12,1,4350.0,0.5130625
9350,1,0.651070382717076,8,Low,7582.118106798773,0.077714673350265,49,5,550.0,0.41307031250000004
9351,1,0.7858469710233572,4,Medium,8179.663397386008,0.044982637162708,1,2,3602.0,0.441171875
9352,1,0.839416761915374,2,High,2275.0476246196595,0.058687720242413,10,3,4424.0,0.5536015625
9353,1,0.6961755617928036,7,Medium,7316.034523882518,0.0166403062741893,27,3,1139.0,0.4073515625
9354,0,0.06593788746777153,10,Low,3617.286875658471,0.0272183667497431,24,1,2323.0,0.31903125
9355,1,0.6210453962125294,9,Low,6701.763119727155,0.1225986997233637,35,0,1154.0,0.4611484375
9356,1,0.7947866830972015,4,Medium,1308.0151134486302,0.1745813873379466,17,2,3656.0,0.5435
9357,1,0.8696439941515162,1,High,7085.307142638698,0.0952207785457769,38,9,4698.0,0.6128828125
9358,1,0.8253836433014209,2,High,9723.86650621772,0.1289510470369473,8,7,2109.0,0.539921875
9359,1,0.7138323817162114,7,Medium,531.6436166552909,0.163849289233564,1,2,4804.0,0.476140625
9360,0,0.22632034525072528,10,Low,1028.9061215541392,0.0777860929870331,35,0,4547.0,0.3660390625
9361,1,0.7687468099943399,5,Medium,1324.003996646337,0.1343196733667535,45,3,2194.0,0.5673671875
9362,1,0.6297338416371926,9,Low,4362.582658918883,0.0765821609002812,16,8,3684.0,0.3148359375
9363,1,0.7725351153504676,5,Medium,2978.723830837232,0.1321159174066931,32,5,783.0,0.6579531250000001
9364,1,0.7940071516087626,4,Medium,8088.509520052868,0.0513454668264571,34,8,4303.0,0.40628125000000004
9365,0,0.26960099075274757,10,Low,4790.49366808952,0.1957895343113798,32,0,1172.0,0.38389843749999997
9366,0,0.24042398818125213,10,Low,4896.919692616669,0.0244737760257432,31,0,801.0,0.40189843750000004
9367,1,0.7399220896397878,6,Medium,7198.677203121002,0.1059942414092859,19,5,1220.0,0.42645312500000004
9368,1,0.6529025543100427,8,Low,3683.4929271038823,0.0643963184798946,29,2,463.0,0.5208984375000001
9369,1,0.7289290729316826,7,Medium,3596.7517494625886,0.1241591886150561,21,7,577.0,0.5596484374999999
9370,1,0.7714227954534195,5,Medium,7593.571237512056,0.0913783261830731,24,3,479.0,0.501625
9371,1,0.8541097867763254,1,High,7822.413283783972,0.0682664616458861,44,8,3661.0,0.5401796874999999
9372,1,0.7064023641323497,7,Medium,242.5478480749132,0.0575071512737577,45,5,2196.0,0.5123671875
9373,0,0.3216684509073081,10,Low,1523.5257108232568,0.0446747366975468,43,1,443.0,0.491703125
9374,1,0.7238842990093147,7,Medium,2209.6719933699496,0.1587470700758648,10,0,4201.0,0.5043515625
9375,1,0.7583503903397094,5,Medium,3580.8446407029755,0.0522179880477927,49,9,2477.0,0.50021875
9376,0,0.5255816229794469,9,Low,2985.336025976336,0.1569699773114239,33,1,4367.0,0.4865390625
9377,1,0.6394036433949482,8,Low,6718.348479043937,0.1021573357393254,27,0,3210.0,0.43140625000000005
9378,1,0.7876207026259299,4,Medium,8298.538814649286,0.0237233240576776,34,7,2045.0,0.6034765625
9379,0,0.13045188399422444,10,Low,2001.6611253246392,0.0414341087542098,3,1,3104.0,0.3861640625
9380,1,0.8302498925425569,2,High,5673.502599959289,0.1796518823832177,8,8,4787.0,0.5853437499999999
9381,1,0.7069826135331102,7,Medium,3741.380885702256,0.1245350061809746,42,8,74.0,0.517296875
9382,1,0.6621055963190235,8,Low,5107.2009629560125,0.04502330395712,21,8,2017.0,0.35853906249999995
9383,1,0.673191926905547,8,Low,6245.502633655599,0.1437153338881522,24,9,3752.0,0.29115624999999995
9384,1,0.8120463563329977,3,High,8946.63820495191,0.1664197314414131,20,5,778.0,0.570046875
9385,1,0.7557019647919612,6,Medium,2003.697411490079,0.0728240980361102,24,7,3193.0,0.4751640625
9386,1,0.7933747227979278,4,Medium,961.3652118549976,0.1157530904340353,40,9,4102.0,0.5855390625
9387,1,0.7380920643698353,6,Medium,6309.39799854899,0.065755494353796,16,2,1747.0,0.35367187499999997
9388,1,0.7748332812177968,5,Medium,4001.8954028490025,0.0252117263669113,14,8,2959.0,0.5141328125
9389,1,0.6554805770314234,8,Low,1712.7366636005868,0.0859067247700178,40,8,796.0,0.49758593749999996
9390,1,0.771853263245283,5,Medium,1259.1629568129626,0.1527720836318284,6,9,2308.0,0.5347421875
9391,1,0.7744350352105362,5,Medium,5633.206890052895,0.0971492529887726,31,4,2772.0,0.44608593750000003
9392,1,0.6211452338364398,9,Low,3074.658885829136,0.0870011115238298,7,8,3470.0,0.40014062499999997
9393,1,0.7611995880688004,5,Medium,9901.971843053623,0.07954136587949,2,9,3286.0,0.3629140625
9394,1,0.8317976234064409,2,High,4118.418111374069,0.0971941963072144,32,7,4530.0,0.5256015625
9395,1,0.7971751910099141,4,Medium,2201.6374267753085,0.0704635009052064,35,6,1527.0,0.5489140625
9396,1,0.8002065284103579,3,High,6325.6055466610505,0.1263149970332562,16,9,620.0,0.6921953125
9397,1,0.5449886645562071,9,Low,2518.1234079360183,0.022077536109692,0,3,3420.0,0.2759921875
9398,1,0.8038246820076906,3,High,4991.451827988495,0.1634037529549897,35,4,832.0,0.7347656250000001
9399,1,0.6239730078801393,9,Low,4877.504218837973,0.0429017199591341,39,0,3844.0,0.4792109375
9400,1,0.5538224262040359,9,Low,4590.220534185798,0.1303544983748614,16,4,456.0,0.37210156250000004
9401,1,0.7700218618482763,5,Medium,7981.248393068792,0.0954776793799257,43,1,992.0,0.48298437499999997
9402,1,0.6720051023054091,8,Low,2244.4687145152207,0.1569637739069733,47,0,2053.0,0.556484375
9403,1,0.7051850027201972,7,Medium,9052.642320197654,0.1669665974960007,36,1,1624.0,0.60990625
9404,1,0.8341508288551713,2,High,7934.27098181399,0.0487980707152767,24,7,4285.0,0.595453125
9405,1,0.8290732209191727,2,High,3397.911406008905,0.1386640380131736,24,5,3793.0,0.6110703125
9406,1,0.6740470520800395,8,Low,1887.9648121733717,0.0460824262858261,12,5,1083.0,0.472953125
9407,1,0.6950193969921621,7,Medium,2867.3967426167387,0.033559669558628,12,8,2856.0,0.4515546875
9408,1,0.6347925906442825,8,Low,3393.098844399876,0.1867562592795377,11,1,3021.0,0.5767656250000001
9409,1,0.722407294282728,7,Medium,5613.638371189762,0.0412339233838551,31,0,521.0,0.5369765625
9410,1,0.7672488714868203,5,Medium,559.0448712551363,0.0533450671907193,34,4,4688.0,0.438140625
9411,1,0.7878199002555913,4,Medium,9152.155385535329,0.0347615614797141,27,3,325.0,0.4696484375
9412,1,0.8328865803537218,2,High,1076.8810809449988,0.0993554589805766,43,3,3234.0,0.641296875
9413,1,0.738894598665712,6,Medium,2864.8066015903446,0.1847253912796342,19,7,1974.0,0.5606875
9414,0,0.2131750763040463,10,Low,1181.9456357343693,0.0601705903553264,27,1,4368.0,0.38825781249999997
9415,1,0.8147378804553383,3,High,2641.0609826040354,0.112951904842365,30,0,3590.0,0.5826796875
9416,1,0.8759497349128357,1,High,8392.970804227203,0.0881771600476253,23,1,4796.0,0.5735312499999999
9417,1,0.7499967643215918,6,Medium,6190.240532694099,0.0738417880596906,10,8,2318.0,0.4232265625
9418,1,0.8390241310586467,2,High,2350.4999283858588,0.1187090113400791,41,6,4581.0,0.5790859374999999
9419,1,0.7026759679023193,7,Medium,8730.409445013443,0.116189651222074,15,3,2233.0,0.35453906250000006
9420,1,0.7901899644467243,4,Medium,8027.049386262999,0.0782796541679601,37,9,1526.0,0.4430859375000001
9421,1,0.6698601093990052,8,Low,7561.127894983648,0.1716070263475479,16,8,458.0,0.42251562499999995
9422,1,0.7545531991391523,6,Medium,8491.563714018557,0.0201027004724097,44,9,298.0,0.4386484375000001
9423,1,0.8419712062385791,1,High,6234.53184703132,0.0261952950817885,49,9,3892.0,0.581453125
9424,1,0.6794410973907857,8,Low,5064.2298660912,0.1978811836674077,43,5,1258.0,0.5159843749999999
9425,1,0.6700441622917667,8,Low,3801.956759096755,0.152059753289724,4,7,589.0,0.5811640625
9426,1,0.7714137409142373,5,Medium,2315.263802036214,0.1627464916517187,19,4,3706.0,0.5444843749999999
9427,1,0.7433466677752267,6,Medium,5618.375410704259,0.1245132042763714,47,9,1100.0,0.5467890625
9428,1,0.7591018669576657,5,Medium,8905.974222569474,0.0897734809450273,34,1,2788.0,0.51984375
9429,1,0.7937279138629253,4,Medium,5980.4197110240175,0.1295531069591384,47,9,3276.0,0.5669375
9430,1,0.7666189432119901,5,Medium,9204.107931034305,0.0275910940656554,42,8,2158.0,0.494171875
9431,1,0.7698521354564369,5,Medium,3633.4819589723193,0.1539761419774109,13,4,1830.0,0.5542578125
9432,1,0.833543913888849,2,High,6981.865928022226,0.1127411789573313,25,3,4143.0,0.4750312499999999
9433,1,0.8331414678530527,2,High,6521.788177380147,0.1917790592022375,44,7,405.0,0.6544140625
9434,1,0.7919228990309939,4,Medium,6737.2950562211445,0.1311202989644534,42,1,4900.0,0.5599453125
9435,1,0.7859511475345395,4,Medium,6485.915921183847,0.0388215820639057,45,6,1635.0,0.4806015624999999
9436,1,0.6998514742732149,7,Medium,2294.381281877456,0.1007345218458288,41,2,744.0,0.5575546874999999
9437,1,0.681526676389892,8,Low,1521.5498930031747,0.020986227351671,23,5,4344.0,0.4190234375
9438,1,0.8392385240708201,2,High,9788.41973669738,0.1516316162654555,30,1,4650.0,0.60090625
9439,1,0.6766416140517879,8,Low,548.4217755407619,0.1053479890979803,17,2,52.989999999999995,0.5647109374999999
9440,1,0.45326952700125495,10,Low,4730.591221579876,0.0802341402605502,38,9,3554.0,0.27084375
9441,1,0.7247855385559145,7,Medium,4308.295139704433,0.1940243825176874,49,6,3705.0,0.5626562500000001
9442,1,0.7354351745141149,6,Medium,3664.187686329255,0.1887137186038021,21,0,2271.0,0.54075
9443,1,0.8589673840156522,1,High,7841.640150409425,0.1910380793969627,20,6,643.0,0.5799765625
9444,1,0.76215851372264,5,Medium,7478.967854293907,0.0519843460212129,33,6,1518.0,0.5679765625000001
9445,1,0.885489692455857,1,High,9061.72674294641,0.1484282231866085,24,8,4586.0,0.4861640625
9446,1,0.832842994759198,2,High,4015.3265092505294,0.1896226060684666,39,4,2721.0,0.7109453125
9447,1,0.759167694806623,5,Medium,5685.377326501651,0.1184653487742604,46,7,2214.0,0.6182109375
9448,1,0.8050543352893207,3,High,8933.839768686994,0.0506904653473025,29,2,1230.0,0.5601640625
9449,1,0.8027676093521321,3,High,9901.971843053623,0.1653843681376298,5,0,422.0,0.6143828125
9450,1,0.7857340955298572,4,Medium,9696.014187417011,0.1771844669920752,44,1,1808.0,0.5350703125
9451,1,0.8625101175750625,1,High,7206.654325560468,0.1436147234134376,24,4,4701.0,0.503765625
9452,1,0.6522281214703692,8,Low,1517.952822320778,0.0657750467317632,4,9,4732.0,0.42178906250000003
9453,0,0.41092533152435273,10,Low,329.5415167509633,0.046231840744346,28,8,1803.0,0.43314062500000006
9454,1,0.8439906171908974,1,High,8269.661728389125,0.1286112622273763,21,3,1285.0,0.5724921875
9455,1,0.826245594318942,2,High,8425.326042469072,0.1017320997124651,2,6,2460.0,0.4914296875
9456,1,0.8497592755404524,1,High,7488.9729918083485,0.1370687176385217,46,9,3840.0,0.6231640625
9457,1,0.5903558996971342,9,Low,2871.242511392279,0.0312229364378495,29,6,2475.0,0.37810156250000004
9458,1,0.6083436699364314,9,Low,6434.196810025414,0.0358235746991321,23,0,4446.0,0.505109375
9459,1,0.7617087199293288,5,Medium,3230.859573971215,0.0789490156356056,40,1,4511.0,0.510765625
9460,1,0.8140858754567222,3,High,4561.417636399155,0.0591644546494862,16,7,3168.0,0.5423046875
9461,1,0.7501272648337324,6,Medium,3886.107341307054,0.1276743399076074,48,3,4051.0,0.567890625
9462,1,0.7513338455144773,6,Medium,9145.036859221553,0.0798327005788157,44,7,2052.0,0.4060703125
9463,1,0.8214646444976483,2,High,2418.157574364368,0.1399544493680979,49,7,3839.0,0.6108828124999999
